Add. 14,658	3#1154-1160	DCCCCLXXXVII	987	Approx. 7c	426
Add. 14,659	3#1163-1164	DCCCCXC		Approx. 8c-9c	427
Add. 14,660	3#1160-1162	DCCCCLXXXVIII	988	Approx. 9c-10c	428
Add. 14,661	3#1187	MIV	1004	Approx. 6c-7c	429
Add. 14,662	3#1189	MVI	1006	Approx. 9c	430
Add. 14,663	2#691-692	DCCLI	751	Approx. 6c-7c	431
(Add. 14,664)					432
Add. 14,664, foll, 1-17, 20, 21	1#203	CCLIV	254	Approx. 10c-11c	433
Add. 14,664, foll. 18, 19, 30-33	1#389	DVI	506	Approx. 10c	434
Add. 14,664, foll. 22-29	1#39	LXII	62	Approx. 10c-11c	435
Add. 14,664, fol. 34	1#378	CCCCLXXXV	485	Approx. 12c-13c	436
(Add. 14,665)					437
Add. 14,665, foll. 1-7	3#1118-1119	DCCCCLV	955	Approx. 10c-11c	438
Add. 14,665, foll. 8, 9	3#1151	DCCCCLXXXI	981	Approx. 8c	439
Add. 14,665, foll. 10-20	2#837	DCCCXXI	821	Approx. 6c-7c	440
Add. 14,665, foll. 21-24	1#389	DVII	507	Approx. 12c-13c	441
Add. 14,665, fol. 25	1#389	DVIII	508	Approx. 10c	442
Add. 14,665, foll. 26, 27	2#1022	DCCCLXXVII	877	Approx. 8c, 12c-13c	443
Add. 14,665, fol. 28	3#1172-1173	DCCCCXCVII	997	Approx. (9c-10c)	444
(Add. 14,666)					445
Add. 14,666, fol. 1	1#17	XXVIII	28	Approx. 10c-11c	446
Add. 14,666, fol. 2	1#17	XXVII	27	Approx. 8c	447
Add. 14,666, fol. 3	1#13	XX	20	Approx. 6c-7c	448
Add. 14,666, foll. 4, 5	1#123	CLXXII	172	Approx. 9c	449
Add. 14,666, foll. 6-9	1#123	CLXXIII	173	Approx. 9c	450
Add. 14,666, foll. 10-12	1#123	CLXXIV	174	Approx. 9c-10c	451
Add. 14,666, foll. 13-32	1#141	CCIV	204	Approx. 12c	452
Add. 14,666, foll. 33-36	1#141	CCV	205	Approx. 12c-13c	453
Add. 14,666, foll. 37	1#27	XLV	45	Approx. 6c-7c	454
Add. 14,666, foll. 38-46	1#27	XLIII	43	Approx. 6c-7c	455
Add. 14,666, fol. 47	1#69	CVII	107	Approx. 12c	456
Add. 14,666, fol. 48	1#69	CV	105	Approx. 10c	457
Add. 14,666, foll. 49, 50	1#72	CXV	115	Approx. 10c-11c	458
Add. 14,666, foll. 51-55	1#93	CXLIV	144	Approx. 7c-8c	459
Add. 14,666, fol. 56	1#92	CXLII	142	682	460
Add. 14,666, foll. 57-64	2#732-733	DCCLXV	765	Approx. 7c-8c	461
(Add. 14,667)					462
Add. 14,667, foll. 1-12	1#111	CLXIII	163	Approx. 10c	463
Add. 14,667, foll, 13-16	1#233	CCXCVIII	298	Approx. 9c-10c	464
Add. 14,667, foll, 17-28	1#225	CCLXXXIX	289	Approx. 10c-11c	465
Add. 14,667, foll. 29-38	1#228-229	CCXCII	292	Approx. 10c-11c	466
Add. 14,667, foll. 39, 40	1#388-389	DV	505	Approx. 10c-11c	467
Add. 14,667, foll. 41, 42	1#367	CCCCLXII	462	Approx. 11c	468
Add. 14,667, fol. 43	1#312	CCCXCI	391	Approx. 12c	469
Add. 14,667, foll. 44, 45	1#384	CCCCXCVI	496	Approx. 8c	470
Add. 14,667, foll. 46-49	1#384-385	DI	501	Approx. 10c	471
Add. 14,667, foll. 50, 51	3#1197-1198	MXXIV	1024	1057	472
Add. 14,667, foll. 52, 53	1#384	D	500	Approx. 10c	473
Add. 14,667, fol. 54	1#366	CCCCLIV	454	Approx. 9c	474
Add. 14,667, foll. 55-59	1#316	CCCCIII	403	Approx. 11c	475
Add. 14,667, foll. 60-63	1#295	CCCLII	352	Approx. 10c	476
Add. 14,667, fol. 64	3#1197	MXIX	1019	932	477
Add. 14,667, foll. 65-69	1#295	CCCLIII	353	Approx. 10c	478
Add. 14,667, foll. 70, 71	1#254	CCCXIV	314	Approx. 10c	479
Add. 14,667, foll. 72, 73	1#202-203	CCLIII	253	Approx. 11c	480
Add. 14,667, foll. 74, 75	1#312	CCCXC	390	Approx. 11c	481
Add. 14,667, foll. 76-78	1#316	CCCCI	401	Approx. 10c-11c	482
(Add. 14,668)					483
Add. 14,668, foll. 1-3	1#10	XIV	14	Approx. 9c	484
Add. 14,668, foll. 4-11	1#37	LIX	59	Approx. 8c	485
Add. 14,668, foll. 12-19	1#27	XLIV	44	Approx. 7c	486
Add. 14,668, foll. 20-25	1#20-21	XXXIII	33	Approx. 8c	487
Add. 14,668, foll. 26-29	1#37	LVIII	58	Approx. 8c	488
Add. 14,668, foll. 30, 31	1#72	CXIV	114	Approx. 9c	489
Add. 14,668, foll. 32-36	2#482	DCVII	607	Approx. 6c	490
Add. 14,668, foll. 37-39	2#605-606	DCCIX	709	Approx. 9c-10c	491
Add. 14,668, foll. 40-43	2#769	DCCLXXXIV	784	866	492
Add. 14,668, fol. 44	2#788	DCCXCIV	794	Approx. 9c	493
Add. 14,668, fol. 45	2#480-481	DC	600	Approx. 8c-9c	494
Add. 14,668, fol. 46	3#1196	MXVI	1016	888	495
(Add. 14,669)					496
Add. 14,669, foll. 1-18	2#483	DCVIII	608	Approx. 5c-6c	497
Add. 14,669, fol. 19	2#481	DCI	601	Approx. 10c	498
Add. 14,669, foll. 20, 21	1#204	CCLV	255	Approx. 6c	499
Add. 14,669, foll. 22	1#10	XV	15	Approx. 10c	500
Add. 14,669, foll. 23, 24	1#10	XIII	13	Approx. 6c	501
Add. 14,669, fol. 25	1#22	XXXV	35	Approx. 7c	502
Add. 14,669, fol. 26	1#69	CVIII	108	Approx. 12c	503
Add. 14,669, foll. 27, 28	1#69	CIV	104	Approx. 7c	504
Add. 14,669, foll. 29-33	1#68-69	CIII	103	Approx. 6c-7c	505
Add. 14,669, foll. 34-36	1#67	XCIX	99	Approx. 6c	506
Add. 14,669, fol. 37	1#72	CXIII	113	Approx. 6c	507
Add. 14,669, foll. 38-56	1#58	LXXXII	82	Approx. 9c	508
Add. 14,669, foll. 57-59	1#90	CXL	140	Approx. 6c-7c	509
(Add. 14,670)					510
Add. 14,670, fol. 1	2#48	DXCIX	599	Approx. 6c-7c	511
Add. 14,670, foll. 2-7	2#588-589	DCCII	702	Approx. 9c	512
Add. 14,670, foll. 8-13	2#464	DLXXIX	579	Approx. 9c	513
Add. 14,670, fol. 14	2#464	DLXXVIII	578	Approx. 6c	514
Add. 14,670, foll. 15-18	3#1164	DCCCCXCII	992	Approx. 7c	515
Add. 14,670, foll. 19-22	2#690-691	DCCL	750	Approx. 6c-7c	516
Add. 14,670, foll. 23-25	3#1153	DCCCCLXXXIV	984	Approx. 6c-7c	517
Add. 14,670, foll. 26-29	2#51	DCXLIII	643	Approx. 6c-7c	518
Add. 14,670, foll. 30-35	2#51	DCXLII	642	Approx. 6c-7c	519
Add. 14,670, foll. 36, 37	2#511	DCXLIV	644	Approx. 6c-7c	520
Add. 14,670, fol. 38	2#512	DCXLIX	649	Approx. 7c	521
Add. 14,670, fol. 39	2#512	DCXLVII	647	Approx. 7c	522
Add. 14,671	1#3	II	2	Approx. 13c	523
Add. 14,672	1#136	CXCIII	193	Approx. 13c-14c	524
Add. 14,673	1#132	CLXXXVIII	188	Approx. 13c	525
(Add. 14,674)					526
Add. 14,674, foll. 1-78	1#127-128	CLXXX	180	Approx. 12c	527
Add. 14,674, foll. 79-126	1#128	CLXXXI	181	Approx. 12c	528
Add. 14,675	1#129-131	CLXXXVI	186	Approx. 13c	529
(Add. 14,676)					530
Add. 14,676, foll. 1-42	1#128	CLXXXII	182	Approx. 12c	531
Add. 14,676, foll. 43-86	3#1074	DCCCCXXVI	926	Approx. 13c	532
Add. 14,677	1#131-132	CLXXXVII	187	Approx. 13c	533
Add. 14,678	1#132-133	CLXXXIX	189	1237	534
Add. 14,679	2#606	DCCX	710	1102	535
Add. 14,680	1#77-78	CXXII	122	Approx. 12c-13c	536
Add. 14,681	1#78-79	CXXIII	123	Approx. 12c-13c	537
Add. 14,682	2#608-610	DCCXIII	713	Approx. 10c	538
(Add. 14,683)					539
(Add. 14,684)					540
Add. 14,684, foll. 1-36	1#113	CLXVI	166	Approx. 12c	541
Add. 14,684, foll. 37-117	1#113-115	CLXVII	167	Approx. 12c-13c	542
Add. 14,685	3#1062-1064	DCCCCXXI	921	Approx. 10c-11c	543
Add. 14,686	1#169-172	CCXXVIII	228	1255	544
Add. 14,687	1#172-173	CCXXIX	229	1256	545
Add. 14,688	1#188-190	CCXLVII	247	Approx. 12c-13c	546
Add. 14,689	1#167-169	CCXXVII	227	1221	547
Add. 14,690	1#205-207	CCLXI	261	1182	548
(Add. 14,691)					549
Add. 14,691, foll. 1-109	1#208-209	CCLXIV	264	1230	550
Add. 14,691, foll. 110-114	1#95	CL	150	Approx. 13c	551
(Add. 14,692)					552
Add. 14,692, foll. 1-24	1#390-391	DXI	511	Approx. 15c	553
Add. 14,692, foll. 25-99	1#211-212	CCLXXIII	273	1347	554
(Add. 14,693)					555
Add. 14,693, foll. 1-141	1#210-211	CCLXXII	272	Approx. 13c-14c	556
Add. 14,693, foll. 142-184	1#212	CCLXXIV	274	Approx. 14c	557
(Add. 14,694)					558
Add. 14,694, foll. 1-43	1#209	CCLXVI	266	Approx. 13c	559
Add. 14,694, foll. 44-106	1#209-210	CCLXVII	267	Approx. 13c	560
Add. 14,695	1#285-286	CCCXLI	341	Approx. 11c-12c	561
Add. 14,696	1#289-290	CCCXLIV	344	Approx. 13c	562
Add. 14,697	1#286-288	CCCXLII	342	Approx. 12c (late)	563
Add. 14,698	1#288-289	CCCXLIII	343	Approx. 12c-13c	564
Add. 14,699	1#304-306	CCCLXXIV	374	1292	565
Add. 14,700	1#306	CCCLXXV	375	1292	566
Add. 14,701	1#278-279	CCCXXXV	335	1263	567
Add. 14,702	1#309-310	CCCLXXXV	385	Approx. 15c/1489	568
Add. 14,703	1#370-371	CCCCLXVII	467	Approx. 12c-13c	569
Add. 14,704	1#312-313	CCCXCIII	393	Approx. 13c	570
Add. 14,705	1#181-182	CCXLV	245	Approx. 11c	571
Add. 14,706	1#396-397	DXX	520	Approx. 13c	572
Add. 14,707	1#277-278	CCCXXXIV	334	Approx. 13c (early)	573
(Add. 14,708)					574
Add. 14,708, foll. 1-51	1#310-311	CCCLXXXVI	386	Approx. 15c (late)	575
Add. 14,708, foll. 52-121	1#308-309	CCCLXXXIII	383	Approx. 14c	576
Add. 14,708, foll. 122-161	1#309	CCCLXXXIV	384	Approx. 14c	577
(Add. 14,709)					578
Add. 14,709, foll. 1-71	1#303	CCCLXXI	371	1336	579
Add. 14,709, foll. 72-74	1#306	CCCLXXVII	377	1336	580
Add. 14,709, foll. 75-94	1#175-176	CCXXXVI	236	1484	581
Add. 14,710	1#325	CCCCXV	415	1259	582
Add. 14,711	1#320-321	CCCCIX	409	1222	583
Add. 14,712	1#291-292	CCCXLVI	346	Approx. 13c	584
Add. 14,713	1#351-352	CCCCXXXVII	437	Approx. 12c-13c	585
Add. 14,714	1#346-347	CCCCXXX	430	1075	586
(Add. 14,715)					587
Add. 14,715, foll. 1-152	1#379-380	CCCCLXXXVII	487	1257	588
Add. 14,715, foll. 153-216	1#233-234	CCC	300	Approx. 13c	589
Add. 14,715, foll. 217-241	1#311-312	CCCLXXXIX	389	Approx. 13c	590
(Add. 14,716)					591
Add. 14,716, foll. 1-78	1#328-329	CCCCXX	420	Approx. 13c	592
Add. 14,716, foll. 79-166	1#374-375	CCCCLXX	470	Approx. 13c	593
(Add. 14,717)					594
Add. 14,717, foll. 1-58	1#395-396	DXVIII	518	Approx. 13c	595
Add. 14,717, foll. 59-102	1#311	CCCLXXXVII	387	Approx. 13c	596
Add. 14,717, foll. 103-130	1#307	CCCLXXIX	379	Approx. 13c-14c	597
Add. 14,718	1#298-299	CCCLXIII	363	Approx. 13c	598
Add. 14,719	1#275-276	CCCXXX	330	1184	599
(Add. 14,720)					600
Add. 14,720, foll. 1-111	1#313	CCCXCIV	394	Approx. 13c	601
Add. 14,720, foll. 112-135	1#381-382	CCCCXCII	492	Approx. 14c	602
Add. 14,721	1#376-377	CCCCLXXII	472	Approx. 13c	603
(Add. 14,722)					604
Add. 14,722, foll. 1-61	2#1023-1024	DCCCLXXX	880	Approx. 13c	605
Add. 14,722, foll. 62-77	1#377	CCCCLXXIX	479	Approx. 14c	606
(Add. 14,723)					607
Add. 14,723, foll. 1, 2	1#377	CCCCLXXIII	473	Approx. 13c	608
Add. 14,723, foll. 3-65	1#358	CCCCXLVIII	448	Approx. 13c	609
Add. 14,723, foll. 66-113	1#144-145	CCXVII	217	Approx. 13c	610
(Add. 14,724)					611
Add. 14,724, foll. 1-113	1#375-376	CCCCLXXI	471	Approx. 13c	612
Add. 14,724, foll. 114-144	1#380-381	CCCCLXXXVIII	488	Approx. 13c	613
(Add. 14,725)					614
Add. 14,725, foll. 1-95	2#827-828	DCCCXIV	814	Approx. 10c	615
Add. 14,725, foll. 96-98	1#399	DXXV	525	Approx. 10c-11c	616
Add. 14,725, fol. 99	1#399	DXXVI	526	Approx. 10c-11c	617
Add. 14,725, foll. 100-215	2#441-443	DLXIII	563	Approx. 10c-11c	618
(Add. 14,726)					619
Add. 14,726, foll. 1-86	2#828-831	DCCCXV	815	Approx. 10c	620
Add. 14,726, foll. 87-128	2#617-618	DCCXVIII	718	Approx. 10c	621
Add. 14,727	2#886-890	DCCCXLVIII	848	Approx. 13c	622
(Add. 14,728)					623
Add. 14,728, foll. 1-75	2#882-883	DCCCXLII	842	Approx. 13c	624
Add. 14,728, foll. 76-137	2#876	DCCCXL	840	Approx. 12c-13c	625
Add. 14,728, foll. 138-207	2#883-884	DCCCXLIII	843	Approx. 13c	626
Add. 14,728, foll. 208-238	2#581	DCXCVI	696	Approx. 12c-13c	627
Add. 14,728, foll. 239-268	2#581-584	DCXCVII	697	Approx. 12c-13c	628
(Add. 14,729)					629
Add. 14,729, foll. 1-115	2#860-865	DCCCXXXII	832	1172-3	630
Add. 14,729, foll. 116-123	2#873-874	DCCCXXXVIII	838	Approx. 12c-13c	631
Add. 14,729, foll. 124-192	2#874-876	DCCCXXXIX	839	Approx. 12c-13c	632
Add. 14,729, foll. 193-198	1#389-390	DIX	509	Approx. 13c	633
Add. 14,729, foll. 199-234	2#584-585	DCXCVIII	698	Approx. 12c-13c	634
(Add. 14,730)					635
Add. 14,730, foll. 1-111	2#865-866	DCCCXXXIV	834	Approx. 12c	636
Add. 14,730, foll. 112-164	3#1122-1123	DCCCCLIX	959	Approx. 12c	637
Add. 14,731	2#853-855	DCCCXXVII	827	Approx. 11c	638
(Add. 14,732)					639
Add. 14,732, foll. 1-227	3#1141-1146	DCCCCLXIII	963	Approx. 13c	640
Add. 14,732, fol. 228	2#517	DCLXVIII	668	Approx. 12c-13c	641
Add. 14,732, foll. 229-237	2#867	DCCCXXXVI	836	Approx. 12c	642
Add. 14,733	3#1139-1140	DCCCCLXI	961	1199	643
(Add. 14,734)					644
Add. 14,734, foll. 1-176	3#1147-1148	DCCCCLXVII	967	1085	645
Add. 14,734, foll. 177-223	3#1119	DCCCCLVI	956	Approx. 11c	646
(Add. 14,735)					647
Add. 14,735, foll. 1-23	3#1151	DCCCCLXXIX	979	Approx. 13c	648
Add. 14,735, foll. 24-50	3#1149	DCCCCLXXI	971	Approx. 13c	649
Add. 14,735, foll. 51-71	3#1148	DCCCCLXIX	969	Approx. 12c-13c	650
Add. 14,735, foll. 72-173	3#1120-1122	DCCCCLVIII	958	Approx. 12c	651
(Add. 14,736)					652
Add. 14,736, foll. 1, 2	2#591	DCCV	705	Approx. 13c-14c	653
Add. 14,736, fol. 3	2#1026	DCCCCIV	904	Approx. 13c	654
Add. 14,736, foll. 4-9	2#416	DXLV	545	Approx. 13c	655
Add. 14,736, foll. 10, 11	2#517	DCLXIX	669	Approx. 12c-13c	656
Add. 14,736, fol. 12	3#1153	DCCCCLXXXV	985	Approx. 14c	657
Add. 14,736, foll. 13-21	1#174	CCXXXI	231	Approx. 13c	658
Add. 14,736, foll. 22-32	2#1022	DCCCLXXVIII	878	Approx. 13c	659
Add. 14,736, fol. 33	1#21	CCLXVIII	268	Approx. 13c	660
Add. 14,736, fol. 34	1#21	CCLXIX	269	Approx. 13c	661
Add. 14,736, foll. 35-47	1#303	CCCLXX	370	Approx. 12c-13c	662
Add. 14,736, fol. 48	1#396	DXIX	519	Approx. 13c	663
Add. 14,736, foll. 49-52	1#39	DX	510	1483	664
Add. 14,736, foll. 53-55	1#296	CCCLVII	357	Approx. 13c	665
Add. 14,736, foll. 56, 57	1#378	CCCCLXXXII	482	Approx. 15c	666
Add. 14,736, fol. 58	1#378	CCCCLXXXIII	483	Approx. 15c	667
Add. 14,736, fol. 59	1#378	CCCCLXXXIV	484	Approx. 15c	668
Add. 14,736, fol. 60	1#391	DXII	512	Approx. 15c	669
Add. 14,736, foll. 61-63	1#301	CCCLXV	365	Approx. 15c	670
Add. 14,736, foll. 64, 65	1#315-316	CCCXCIX	399	1492	671
Add. 14,736, fol. 66	1#316	CCCCII	402	Approx. 16c	672
(Add. 14,737)					673
Add. 14,737, foll. 1-10	1#175	CCXXXV	235	Approx. 15c	674
Add. 14,737, foll. 11-17	1#175	CCXXXIV	234	Approx. 14c	675
Add. 14,737, foll. 18-34	1#21	CCLXX	270	Approx. 13c	676
Add. 14,737, foll. 35-49	1#212	CCLXXVI	276	Approx. 14c	677
Add. 14,737, fol. 50	1#212	CCLXXVII	277	Approx. 14c	678
Add. 14,737, foll. 51, 52	1#207	CCLXII	262	Approx. 12c-13c	679
Add. 14,737, foll. 53,54	1#213	CCLXXX	280	Approx. 15c	680
Add. 14,737, foll. 55-58	1#314	CCCXCVIII	398	Approx. 13c-14c	681
Add. 14,737, foll. 59-64	1#377	CCCCLXXIV	474	Approx. 13c	682
Add. 14,737, foll. 65-70	1#297	CCCLIX	359	Approx. 12c-13c	683
Add. 14,737, foll. 71, 72	1#276	CCCXXXI	331	Approx. 12c	684
Add. 14,737, foll. 73-76	1#377	CCCCLXXV	475	Approx. 13c	685
Add. 14,737, foll. 77-84	1#274-275	CCCXXIX	329	1175	686
Add. 14,737, foll. 85, 86	3#1146	DCCCCLXV	965	Approx. 13c	687
Add. 14,737, foll. 87-91	2#1026	DCCCCIII	903	Approx. 13c	688
Add. 14,737, fol. 92	2#517	DCLXX	670	Approx. 13c-14c	689
Add. 14,737, fol. 93-97	3#1230			Approx. 12c-16c	690
Add. 14,737, fol. 98	3#1199	MXXXI	1031	1332	691
Add. 14,737, fol. 99	3#1199-1200	MXXXIII	1033	1493	692
(Add. 14,738)					693
Add. 14,738, fol. 1	1#7	VIII	8	Approx. 14c	694
Add. 14,738, foll. 2-5	1#136	CXCII	192	Approx. 13c	695
Add. 14,738, foll. 6, 7	1#83	CXXX	130	Approx. 13c	696
Add. 14,738, foll. 8, 9	1#95-96	CLII	152	Approx. 13c-14c	697
Add. 14,738, fol. 10	1#174	CCXXXII	232	Approx. 13c	698
Add. 14,738, foll. 11-22	1#212	CCLXXV	275	Approx. 14c	699
Add. 14,738, foll. 23-34	1#210	CCLXXI	271	Approx. 13c	700
Add. 14,738, foll. 35, 36	1#213	CCLXXIX	279	Approx. 14c	701
Add. 14,738, foll. 37-60	1#279	CCCXXXVI	336	Approx. 13c	702
Add. 14,738, foll. 61-63	1#377	CCCCLXXVI	476	Approx. 13c	703
Add. 14,738, foll. 64-76	1#381	CCCCXC	490	Approx. 13c-14c	704
Add. 14,738, foll. 77, 78	1#316	CCCCV	405	Approx. 13c	705
Add. 14,738, foll. 79-81	1#377	CCCCLXXVII	477	Approx. 13c	706
Add. 14,738, foll. 82, 83	1#377	CCCCLXXX	480	Approx. 14c	707
Add. 14,738, fol. 84	1#377	CCCCLXXVIII	478	Approx. 13c-14c	708
Add. 14,738, foll. 85-89	2#890	DCCCXLIX	849	Approx. 13c-14c	709
Add. 14,738, foll. 90-104	3#1150	DCCCCLXXV	975	Approx. 13c	710
Add. 14,738, fol. 105	3#1153	DCCCCLXXXVI	986	Approx. 13c	711
Add. 14,738, foll. 106, 107	3#1149	DCCCCLXX	970	Approx. 12c-13c	712
Add. 14,738, foll. 108, 109	2#1026	DCCCCII	902	Approx. 12c-13c	713
Add. 14,738, foll. 110-113	2#1026	DCCCC	900	Approx. 12c	714
Add. 14,738, foll. 114, 115	3#1164	DCCCCXCI	991	Approx. 11c	715
Add. 14,738, fol. 116	2#1026	DCCCCI	901	Approx. 12c	716
Add. 14,738, foll. 117, 118	2#516	DCLXV	665	Approx. 11c	717
Add. 14,738, fol. 119	2#1026	DCCCXCIX	899	Approx. 11c-12c	718
Add. 14,738, fol. 120	3#1199	MXXXII	1032	1413	719
(Add. 14,739)					720
Add. 14,739, foll. 1-6	2#866-867	DCCCXXXV	835	Approx. 12c	721
Add. 14,739, foll. 7-11	2#516-517	DCLXVI	666	Approx. 11c-12c	722
Add. 14,739, foll. 12-14	2#516	DCLXIII	663	Approx. 12c	723
Add. 14,739, foll. 15-18	1#28	CCCXXXVII	337	Approx. 13c	724
Add. 14,739, foll. 19-22	1#178	CCXLII	242	Approx. 13c-14c	725
Add. 14,739, fol. 23	1#316	CCCC	400	1483	726
Add. 14,739, fol. 24	3#1198-1199	MXXIX	1029	Approx. 13c	727
Add. 15,443	1#139-141	CCIII	203	1826	728
Add. 17,102	1#11-12	XVII	17	599	729
Add. 17,103	1#32-33	LII	52	Approx. 8c	730
Add. 17,104	1#16-17	XXV	25	Approx. 6c	731
(Add. 17,105)	1#22-23	XXXVI	36	Approx. 6c	732
(Add. 17,106)					733
Add. 17,106, foll. 1-73	1#23	XXXVII	37	Approx. 6c-7c	734
Add. 17,106, foll. 74-87	1#28	XLVII	47	Approx. 7c	735
Add. 17,107	1#23-24	XXXVIII	38	541	736
Add. 17,108	1#18	XXIX	29	Approx. 6c	737
Add. 17,109	1#120-122	CLXX	170	873-874	738
Add. 17,110	1#116-119	CLXVIII	168	600 (at latest)	739
Add. 17,111	1#125-126	CLXXVI	176	927	740
Add. 17,112	1#127	CLXXIX	179	Approx. 10c-11c	741
Add. 17,113	1#48-49	LXXII	72	Approx. 6c-7c	742
Add. 17,114	1#45-46	LXVIII	68	Approx. 6c-7c	743
Add. 17,115	1#66	XCVI	96	Approx. 6c	744
Add. 17,116	1#65	XCIII	93	Approx. 6c	745
Add. 17,117	1#64	XCI	91	Approx. 5c-6c (early)	746
Add. 17,118	1#57-58	LXXXI	81	Approx. 8c-9c	747
Add. 17,119	1#71-72	CXII	112	Approx. 6c-7c	748
Add. 17,120	1#8	CXXVI	126	Approx. 6c	749
Add. 17,121	1#80-81	CXXVII	127	Approx. 6c	750
Add. 17,122	1#87-88	CXXXVII	137	Approx. 6c	751
Add. 17,123	1#93	CXLV	145	Approx. 9c-10c	752
Add. 17,124	1#42-44	LXV	65	1234	753
Add. 17,125	1#123-125	CLXXV	175	Approx. 9c-10c	754
Add. 17,126	2#526	DCLXXIV	674	511	755
Add. 17,127	2#1020-1021	DCCCLXXV	875	1088	756
Add. 17,128	1#226-227	CCXC	290	Approx. 10c-11c	757
Add. 17,129	1#383	CCCCXCIV	494	Approx. 7c-8c	758
Add. 17,130	1#392-393	DXIII	513	877	759
Add. 17,131	1#395	DXVI	516	Approx. 12c	760
Add. 17,132	1#371	CCCCLXVIII	468	Approx. 12c-13c	761
Add. 17,133	1#324	CCCCXII	412	Approx. 11c	762
Add. 17,134	1#330-339	CCCCXXI	421	675	763
Add. 17,135	1#293-294	CCCL	350	Approx. 10c	764
Add. 17,136	1#343-345	CCCCXXVII	427	Approx. 10c-11c	765
Add. 17,137	1#369-370	CCCCLXV	465	Approx. varied	766
Add. 17,138	1#295	CCCLIV	354	Approx. 11c	767
Add. 17,139	1#343	CCCCXXVI	426	Approx. 10c-11c	768
Add. 17,140	1#345-346	CCCCXXIX	429	Approx. 11c	769
Add. 17,141	1#359-363	CCCCL	450	Approx. 8c-9c	770
Add. 17,142	3#1042	DCCCCXVII	917	Approx. 6c	771
Add. 17,143	2#416	DXLVI	546	Approx. 5c	772
Add. 17,144	2#652-654	DCCXXXII	732	Approx. 6c	773
Add. 17,145	2#418-419	DXLVIII	548	Approx. 8c-9c	774
Add. 17,146	2#437-438	DLX	560	Approx. 6c-7c	775
Add. 17,147	2#438-440	DLXI	561	Approx. 8c-9c	776
Add. 17,148	2#717-718	DCCLVI	756	Approx. 7c	777
Add. 17,149	2#668-669	DCCXXXIX	739	Approx. 6c	778
Add. 17,150	2#492-493	DCXXII	622	Approx. 7c-8c	779
Add. 17,151	2#490-491	DCXIX	619	Approx. 7c	780
Add. 17,152	2#477-478	DXCVI	596	594	781
Add. 17,153	2#531	DCLXXIX	679	Approx. 6c	782
Add. 17,154	2#557-558	DCXCI	691	Approx. 7c	783
Add. 17,155	2#507-508	DCXXXIX	639	Approx. 6c-7c	784
(Add. 17,156)					785
Add. 17,156, foll. 1-12	3#1162-1163	DCCCCLXXXIX	989	Approx. 9c	786
Add. 17,156, foll. 13-15	3#1187-1188	MV	1005	Approx. 8c	787
Add. 17,156, foll. 16-31	1#302	CCCLXVII	367	Approx. 10c	788
Add. 17,157	2#504-505	DCXXXVI	636	565	789
(Add. 17,158)					790
Add. 17,158, foll. 1-48	2#681-683	DCCXLVI	746	Approx. 6c-7c	791
Add. 17,158, foll. 49-56	2#513	DCLI	651	Approx. 8c	792
Add. 17,158, fol. 57	2#416	DXLIV	544	Approx. 8c	793
(Add. 17,159)					794
Add. 17,159, foll. 1-63	2#511	DCXLV	645	Approx. 7c	795
Add. 17,159, foll. 64-93	2#511-512	DCXLVI	646	Approx. 7c	796
(Add. 17,160)					797
Add. 17,160, foll. 1-18	2#512-513	DCL	650	Approx. 7c	798
Add. 17,160, foll. 19-23	2#481-482	DCIV	604	Approx. 6c-7c	799
Add. 17,160, foll. 24-26	2#1018	DCCCLXIX	869	Approx. 8c	800
Add. 17,160, fol. 27	2#1025	DCCCLXXXIX	889	Approx. 7c	801
Add. 17,160, fol. 28	2#1024	DCCCLXXXIII	883	Approx. 6c-7c	802
Add. 17,160, foll. 29, 30	1#235-236	CCCIII	303	789	803
Add. 17,161	2#505-506	DCXXXVII	637	Approx. 6c	804
(Add. 17,162)					805
Add. 17,162, foll. 1-14	1#111-112	CLXIV	164	Approx. 10c-11c	806
Add. 17,162, foll. 15-27	2#513-514	DCLIV	654	Approx. 9c	807
(Add. 17,163)					808
Add. 17,163, foll. 1-48	2#524-526	DCLXXIII	673	Approx. 7c	809
Add. 17,163, foll. 49-53	2#1018	DCCCLXX	870	Approx. 9c	810
Add. 17,164	2#680-681	DCCXLV	745	Approx. 6c-7c	811
(Add. 17,165)		DCCXXXIII	733		812
Add. 17,166	2#658-660	DCCXXXVII	737	Approx. 6c	813
Add. 17,167	2#676-678	DCCXLIII	743	Approx. 6c-7c	814
(Add. 17,168)					815
Add. 17,168, fol. 1-113	2#782-784	DCCXCII	792	Approx. 9c	816
Add. 17,168, foll. 114-153	2#777-778	DCCLXXXVIII	788	Approx. 9c	817
Add. 17,168, foll. 154-184	2#800	DCCXCIX	799	Approx. 9c	818
Add. 17,169	2#450-454	DLXXII	572	581	819
Add. 17,170	2#454-458	DLXXIII	573	774-5	820
(Add. 17,171)					821
Add. 17,171, foll. 1-16	2#657	DCCXXXV	735	Approx. 6c	822
Add. 17,171, foll. 17-23	2#513	DCLII	652	Approx. 8c	823
Add. 17,172	2#759-762	DCCLXXX	780	819-830	824
Add. 17,173	2#726-729	DCCLXII	762	Approx. 7c	825
Add. 17,174	3#1074-1076	DCCCCXXVIII	928	929	826
Add. 17,175	3#1080	DCCCCXXXII	932	Approx. 10c	827
